2023_05_22 17_05_48,0,0.0,-746.27,0.00,0,0,0.0,0.0,0.00,-747.27,0.0,0,0,-747.27,0.00,0.00,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Off,Off,Off,Off,Transit,Transit,Transit,Off,Transit,Transit,Off,Off,Off,Transit,Transit,Off,Transit,Transit,Off,Off,Off,Off
2023_05_22 17_06_42,0,0.0,-746.27,0.00,0,0,0.0,0.0,0.00,-747.27,0.0,0,0,-747.27,0.00,0.00,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Off,Off,Off,Off,Transit,Transit,Transit,Off,Transit,Transit,Off,Off,On,Transit,Transit,Off,Transit,Transit,Off,Off,Off,Off
2023_05_22 17_06_43,0,0.0,-746.27,0.00,0,0,0.0,0.0,0.00,-747.27,0.0,0,0,-747.27,0.00,0.00,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Off,Off,Off,Off,Transit,Transit,Transit,Off,Transit,Transit,Off,Off,On,Transit,Transit,Off,Transit,Transit,Off,Off,Off,Off
2023_05_22 17_06_43,0,0.0,-746.27,0.00,0,0,0.0,0.0,0.00,-747.27,0.0,0,0,-747.27,0.00,0.00,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Off,Off,Off,Off,Transit,Transit,Transit,Off,Transit,Transit,Off,Off,On,Transit,Transit,Off,Transit,Transit,Off,Off,Off,Off
2023_05_22 17_06_44,0,0.0,-746.27,0.00,0,0,0.0,0.0,0.00,-747.27,0.0,0,0,-747.27,0.00,0.00,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Off,Off,Off,Off,Transit,Transit,Transit,Off,Transit,Transit,Off,Off,On,Transit,Transit,Off,Transit,Transit,Off,Off,Off,Off
2023_05_22 17_06_45,0,0.0,-746.27,0.00,0,0,0.0,0.0,0.00,-747.27,0.0,0,0,-747.27,0.00,0.00,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Off,Off,Off,Off,Transit,Transit,Transit,Off,Transit,Transit,Off,Off,On,Transit,Transit,Off,Transit,Transit,Off,Off,Off,Off
